birth_year,gender,user_type,origin_station_id,desti_station_id,rent_hour,return_hour,rent_minute_of_day,return_minute_of_day,community,origin_lat,origin_lng,origin_dist_to_subway,desti_lat,desti_lng,desti_dist_to_subway
1998,M,내국인,ST-1403,ST-620,19,19,1156,1159,16,37.481232,126.881485,104.39154147843868,37.482288,126.877769,432.78282820859954
1980,\N,내국인,ST-1403,ST-620,8,8,489,493,16,37.481232,126.881485,104.39154147843868,37.482288,126.877769,432.78282820859954
\N,M,내국인,ST-1403,ST-620,5,6,358,361,16,37.481232,126.881485,104.39154147843868,37.482288,126.877769,432.78282820859954
1993,\N,내국인,ST-1403,ST-620,8,8,496,499,16,37.481232,126.881485,104.39154147843868,37.482288,126.877769,432.78282820859954
1949,M,내국인,ST-1403,ST-620,14,14,883,886,16,37.481232,126.881485,104.39154147843868,37.482288,126.877769,432.78282820859954
1962,M,내국인,ST-1403,ST-620,13,13,812,816,16,37.481232,126.881485,104.39154147843868,37.482288,126.877769,432.78282820859954
1990,M,내국인,ST-1403,ST-620,8,8,530,534,16,37.481232,126.881485,104.39154147843868,37.482288,126.877769,432.78282820859954
1996,M,내국인,ST-1403,ST-620,18,18,1086,1090,16,37.481232,126.881485,104.39154147843868,37.482288,126.877769,432.78282820859954
1992,\N,내국인,ST-619,ST-620,8,8,512,528,16,37.46653,126.888718,47.869995524597954,37.482288,126.877769,432.78282820859954
1994,M,내국인,ST-622,ST-620,11,11,680,689,16,37.473209,126.884941,816.6379994700247,37.482288,126.877769,432.78282820859954
1997,F,내국인,ST-620,ST-620,11,12,713,721,16,37.482288,126.877769,432.78282820859954,37.482288,126.877769,432.78282820859954
1992,M,내국인,ST-1734,ST-620,8,9,529,540,16,37.467999,126.886841,262.75874507049673,37.482288,126.877769,432.78282820859954
1944,F,내국인,ST-1531,ST-1734,8,8,482,500,16,37.495399,126.87101,151.828350688937,37.467999,126.886841,262.75874507049673
1994,F,내국인,ST-619,ST-1734,13,13,826,827,16,37.46653,126.888718,47.869995524597954,37.467999,126.886841,262.75874507049673
1997,F,내국인,ST-619,ST-1734,8,8,482,486,16,37.46653,126.888718,47.869995524597954,37.467999,126.886841,262.75874507049673
1969,\N,내국인,ST-1219,ST-1734,6,6,371,389,16,37.493401,126.874329,486.2451337621105,37.467999,126.886841,262.75874507049673
1994,\N,내국인,ST-620,ST-1734,7,7,455,469,16,37.482288,126.877769,432.78282820859954,37.467999,126.886841,262.75874507049673
2000,\N,내국인,ST-1734,ST-1734,19,19,1174,1174,16,37.467999,126.886841,262.75874507049673,37.467999,126.886841,262.75874507049673
1989,F,내국인,ST-1734,ST-1734,13,13,785,806,16,37.467999,126.886841,262.75874507049673,37.467999,126.886841,262.75874507049673
1997,F,내국인,ST-1734,ST-1734,18,18,1099,1101,16,37.467999,126.886841,262.75874507049673,37.467999,126.886841,262.75874507049673
1998,M,내국인,ST-623,ST-1734,17,17,1068,1071,16,37.470779,126.885155,587.3290878429485,37.467999,126.886841,262.75874507049673
1982,M,내국인,ST-1403,ST-622,9,9,558,565,16,37.481232,126.881485,104.39154147843868,37.473209,126.884941,816.6379994700247
1972,M,내국인,ST-1403,ST-622,8,8,507,514,16,37.481232,126.881485,104.39154147843868,37.473209,126.884941,816.6379994700247
2002,M,내국인,ST-1403,ST-622,8,8,515,520,16,37.481232,126.881485,104.39154147843868,37.473209,126.884941,816.6379994700247
1976,M,내국인,ST-1403,ST-622,6,6,388,392,16,37.481232,126.881485,104.39154147843868,37.473209,126.884941,816.6379994700247
1980,M,내국인,ST-1403,ST-622,7,7,454,459,16,37.481232,126.881485,104.39154147843868,37.473209,126.884941,816.6379994700247
1984,M,내국인,ST-1403,ST-622,9,9,561,567,16,37.481232,126.881485,104.39154147843868,37.473209,126.884941,816.6379994700247
1979,M,내국인,ST-1403,ST-622,8,8,499,504,16,37.481232,126.881485,104.39154147843868,37.473209,126.884941,816.6379994700247
1982,M,내국인,ST-1403,ST-622,8,8,526,531,16,37.481232,126.881485,104.39154147843868,37.473209,126.884941,816.6379994700247
1999,\N,내국인,ST-1403,ST-622,7,7,443,450,16,37.481232,126.881485,104.39154147843868,37.473209,126.884941,816.6379994700247
1963,F,내국인,ST-1403,ST-622,10,10,615,623,16,37.481232,126.881485,104.39154147843868,37.473209,126.884941,816.6379994700247
1996,\N,내국인,ST-1403,ST-622,9,9,585,590,16,37.481232,126.881485,104.39154147843868,37.473209,126.884941,816.6379994700247
1983,M,내국인,ST-1403,ST-622,7,7,436,441,16,37.481232,126.881485,104.39154147843868,37.473209,126.884941,816.6379994700247
1992,,내국인,ST-1403,ST-622,8,8,507,513,16,37.481232,126.881485,104.39154147843868,37.473209,126.884941,816.6379994700247
1964,\N,내국인,ST-1403,ST-622,8,8,531,536,16,37.481232,126.881485,104.39154147843868,37.473209,126.884941,816.6379994700247
1971,M,내국인,ST-1403,ST-622,10,11,657,663,16,37.481232,126.881485,104.39154147843868,37.473209,126.884941,816.6379994700247
1989,M,내국인,ST-1403,ST-622,8,8,523,527,16,37.481232,126.881485,104.39154147843868,37.473209,126.884941,816.6379994700247
1980,M,내국인,ST-1403,ST-622,7,7,454,462,16,37.481232,126.881485,104.39154147843868,37.473209,126.884941,816.6379994700247
1979,M,내국인,ST-1403,ST-622,8,8,509,513,16,37.481232,126.881485,104.39154147843868,37.473209,126.884941,816.6379994700247
\N,M,내국인,ST-3032,ST-622,8,8,510,517,16,37.461395,126.890038,583.3236297528712,37.473209,126.884941,816.6379994700247
1995,M,내국인,ST-619,ST-622,8,8,497,501,16,37.46653,126.888718,47.869995524597954,37.473209,126.884941,816.6379994700247
1993,M,내국인,ST-619,ST-622,12,12,767,773,16,37.46653,126.888718,47.869995524597954,37.473209,126.884941,816.6379994700247
\N,M,내국인,ST-619,ST-622,7,7,430,433,16,37.46653,126.888718,47.869995524597954,37.473209,126.884941,816.6379994700247
1997,F,내국인,ST-619,ST-622,8,8,505,509,16,37.46653,126.888718,47.869995524597954,37.473209,126.884941,816.6379994700247
\N,M,내국인,ST-619,ST-622,8,8,525,530,16,37.46653,126.888718,47.869995524597954,37.473209,126.884941,816.6379994700247
1991,F,내국인,ST-619,ST-622,9,9,561,565,16,37.46653,126.888718,47.869995524597954,37.473209,126.884941,816.6379994700247
1973,M,내국인,ST-622,ST-622,18,18,1129,1130,16,37.473209,126.884941,816.6379994700247,37.473209,126.884941,816.6379994700247
1992,M,내국인,ST-620,ST-622,8,9,537,546,16,37.482288,126.877769,432.78282820859954,37.473209,126.884941,816.6379994700247
1985,\N,내국인,ST-1734,ST-622,12,12,752,756,16,37.467999,126.886841,262.75874507049673,37.473209,126.884941,816.6379994700247
1995,\N,내국인,ST-1734,ST-622,18,18,1105,1109,16,37.467999,126.886841,262.75874507049673,37.473209,126.884941,816.6379994700247
1996,\N,내국인,ST-1734,ST-622,9,9,547,550,16,37.467999,126.886841,262.75874507049673,37.473209,126.884941,816.6379994700247
1992,M,내국인,ST-1734,ST-622,8,8,529,532,16,37.467999,126.886841,262.75874507049673,37.473209,126.884941,816.6379994700247
1991,M,내국인,ST-1403,ST-619,19,19,1147,1156,16,37.481232,126.881485,104.39154147843868,37.46653,126.888718,47.869995524597954
1996,F,내국인,ST-3032,ST-619,6,6,411,415,16,37.461395,126.890038,583.3236297528712,37.46653,126.888718,47.869995524597954
1982,F,내국인,ST-3032,ST-619,11,11,691,695,16,37.461395,126.890038,583.3236297528712,37.46653,126.888718,47.869995524597954
1989,M,내국인,ST-3032,ST-619,7,7,430,433,16,37.461395,126.890038,583.3236297528712,37.46653,126.888718,47.869995524597954
\N,M,내국인,ST-3032,ST-619,9,10,596,600,16,37.461395,126.890038,583.3236297528712,37.46653,126.888718,47.869995524597954
1977,M,내국인,ST-3032,ST-619,9,10,597,602,16,37.461395,126.890038,583.3236297528712,37.46653,126.888718,47.869995524597954
1998,\N,내국인,ST-3032,ST-619,8,8,517,522,16,37.461395,126.890038,583.3236297528712,37.46653,126.888718,47.869995524597954
1983,M,내국인,ST-3032,ST-619,12,13,777,781,16,37.461395,126.890038,583.3236297528712,37.46653,126.888718,47.869995524597954
1993,M,내국인,ST-3032,ST-619,6,6,408,412,16,37.461395,126.890038,583.3236297528712,37.46653,126.888718,47.869995524597954
1991,\N,내국인,ST-619,ST-619,15,15,953,953,16,37.46653,126.888718,47.869995524597954,37.46653,126.888718,47.869995524597954
1981,M,내국인,ST-619,ST-619,6,6,399,399,16,37.46653,126.888718,47.869995524597954,37.46653,126.888718,47.869995524597954
1970,M,내국인,ST-619,ST-619,21,21,1273,1274,16,37.46653,126.888718,47.869995524597954,37.46653,126.888718,47.869995524597954
1946,M,내국인,ST-619,ST-619,14,15,878,904,16,37.46653,126.888718,47.869995524597954,37.46653,126.888718,47.869995524597954
1997,,내국인,ST-619,ST-619,21,21,1271,1272,16,37.46653,126.888718,47.869995524597954,37.46653,126.888718,47.869995524597954
2003,M,내국인,ST-622,ST-619,17,17,1052,1059,16,37.473209,126.884941,816.6379994700247,37.46653,126.888718,47.869995524597954
1990,\N,내국인,ST-622,ST-619,20,20,1206,1209,16,37.473209,126.884941,816.6379994700247,37.46653,126.888718,47.869995524597954
1993,\N,내국인,ST-622,ST-619,17,17,1028,1032,16,37.473209,126.884941,816.6379994700247,37.46653,126.888718,47.869995524597954
1991,M,내국인,ST-622,ST-619,17,17,1022,1026,16,37.473209,126.884941,816.6379994700247,37.46653,126.888718,47.869995524597954
1994,F,내국인,ST-622,ST-619,18,18,1092,1099,16,37.473209,126.884941,816.6379994700247,37.46653,126.888718,47.869995524597954
1972,M,내국인,ST-622,ST-619,16,16,1013,1019,16,37.473209,126.884941,816.6379994700247,37.46653,126.888718,47.869995524597954
1975,M,내국인,ST-622,ST-619,22,22,1331,1341,16,37.473209,126.884941,816.6379994700247,37.46653,126.888718,47.869995524597954
1992,\N,내국인,ST-620,ST-619,18,18,1083,1099,16,37.482288,126.877769,432.78282820859954,37.46653,126.888718,47.869995524597954
1966,M,내국인,ST-1734,ST-619,17,17,1062,1065,16,37.467999,126.886841,262.75874507049673,37.46653,126.888718,47.869995524597954
1995,\N,내국인,ST-623,ST-619,17,17,1037,1043,16,37.470779,126.885155,587.3290878429485,37.46653,126.888718,47.869995524597954
1974,M,내국인,ST-623,ST-619,21,21,1306,1311,16,37.470779,126.885155,587.3290878429485,37.46653,126.888718,47.869995524597954
1989,M,내국인,ST-623,ST-619,17,17,1072,1078,16,37.470779,126.885155,587.3290878429485,37.46653,126.888718,47.869995524597954
1995,M,내국인,ST-623,ST-619,17,17,1028,1031,16,37.470779,126.885155,587.3290878429485,37.46653,126.888718,47.869995524597954
1989,M,내국인,ST-623,ST-619,8,8,532,537,16,37.470779,126.885155,587.3290878429485,37.46653,126.888718,47.869995524597954
\N,M,내국인,ST-623,ST-619,19,19,1154,1157,16,37.470779,126.885155,587.3290878429485,37.46653,126.888718,47.869995524597954
1999,F,내국인,ST-623,ST-619,7,7,430,436,16,37.470779,126.885155,587.3290878429485,37.46653,126.888718,47.869995524597954
1988,F,내국인,ST-623,ST-619,9,9,594,598,16,37.470779,126.885155,587.3290878429485,37.46653,126.888718,47.869995524597954
1994,F,내국인,ST-623,ST-619,18,18,1095,1100,16,37.470779,126.885155,587.3290878429485,37.46653,126.888718,47.869995524597954
1996,F,내국인,ST-1403,ST-621,8,8,515,519,16,37.481232,126.881485,104.39154147843868,37.486214,126.878639,621.2616208401882
1989,\N,내국인,ST-1403,ST-621,21,21,1278,1281,16,37.481232,126.881485,104.39154147843868,37.486214,126.878639,621.2616208401882
\N,F,내국인,ST-1403,ST-621,9,9,553,557,16,37.481232,126.881485,104.39154147843868,37.486214,126.878639,621.2616208401882
1981,\N,내국인,ST-1403,ST-621,9,10,597,600,16,37.481232,126.881485,104.39154147843868,37.486214,126.878639,621.2616208401882
1990,M,내국인,ST-1403,ST-621,8,8,495,511,16,37.481232,126.881485,104.39154147843868,37.486214,126.878639,621.2616208401882
1997,\N,내국인,ST-1403,ST-621,7,7,444,450,16,37.481232,126.881485,104.39154147843868,37.486214,126.878639,621.2616208401882
1991,M,내국인,ST-1403,ST-621,9,10,598,601,16,37.481232,126.881485,104.39154147843868,37.486214,126.878639,621.2616208401882
1977,M,내국인,ST-1403,ST-621,12,12,770,776,16,37.481232,126.881485,104.39154147843868,37.486214,126.878639,621.2616208401882
1972,M,내국인,ST-1403,ST-621,7,7,441,446,16,37.481232,126.881485,104.39154147843868,37.486214,126.878639,621.2616208401882
1989,\N,내국인,ST-1403,ST-621,17,17,1069,1072,16,37.481232,126.881485,104.39154147843868,37.486214,126.878639,621.2616208401882
1971,F,내국인,ST-665,ST-621,7,7,465,472,16,37.489632,126.876259,926.7311583139284,37.486214,126.878639,621.2616208401882
1983,F,내국인,ST-621,ST-621,18,18,1129,1130,16,37.486214,126.878639,621.2616208401882,37.486214,126.878639,621.2616208401882
1991,M,내국인,ST-621,ST-621,18,18,1126,1134,16,37.486214,126.878639,621.2616208401882,37.486214,126.878639,621.2616208401882
1986,M,내국인,ST-1403,ST-3032,20,20,1239,1252,16,37.481232,126.881485,104.39154147843868,37.461395,126.890038,583.3236297528712
\N,M,내국인,ST-3032,ST-3032,6,6,371,371,16,37.461395,126.890038,583.3236297528712,37.461395,126.890038,583.3236297528712
1985,F,내국인,ST-3032,ST-3032,15,16,959,960,16,37.461395,126.890038,583.3236297528712,37.461395,126.890038,583.3236297528712
1987,M,내국인,ST-3032,ST-3032,8,8,505,518,16,37.461395,126.890038,583.3236297528712,37.461395,126.890038,583.3236297528712
1966,M,내국인,ST-619,ST-3032,21,22,1316,1320,16,37.46653,126.888718,47.869995524597954,37.461395,126.890038,583.3236297528712
\N,M,내국인,ST-619,ST-3032,22,22,1332,1336,16,37.46653,126.888718,47.869995524597954,37.461395,126.890038,583.3236297528712
1993,M,내국인,ST-619,ST-3032,18,18,1120,1125,16,37.46653,126.888718,47.869995524597954,37.461395,126.890038,583.3236297528712
1966,M,내국인,ST-619,ST-3032,19,19,1163,1168,16,37.46653,126.888718,47.869995524597954,37.461395,126.890038,583.3236297528712
1989,M,내국인,ST-619,ST-3032,20,20,1206,1211,16,37.46653,126.888718,47.869995524597954,37.461395,126.890038,583.3236297528712
\N,M,내국인,ST-619,ST-3032,14,14,845,849,16,37.46653,126.888718,47.869995524597954,37.461395,126.890038,583.3236297528712
1988,M,내국인,ST-619,ST-3032,19,19,1190,1194,16,37.46653,126.888718,47.869995524597954,37.461395,126.890038,583.3236297528712
2001,\N,내국인,ST-619,ST-3032,16,16,1003,1007,16,37.46653,126.888718,47.869995524597954,37.461395,126.890038,583.3236297528712
\N,M,내국인,ST-666,ST-666,16,16,989,1003,16,37.495285,126.872162,203.2509876208999,37.495285,126.872162,203.2509876208999
1977,\N,내국인,ST-666,ST-666,19,19,1198,1199,16,37.495285,126.872162,203.2509876208999,37.495285,126.872162,203.2509876208999
1981,\N,내국인,ST-666,ST-666,8,8,491,492,16,37.495285,126.872162,203.2509876208999,37.495285,126.872162,203.2509876208999
2001,\N,내국인,ST-1219,ST-666,14,14,892,893,16,37.493401,126.874329,486.2451337621105,37.495285,126.872162,203.2509876208999
2006,F,내국인,ST-1219,ST-666,22,22,1367,1370,16,37.493401,126.874329,486.2451337621105,37.495285,126.872162,203.2509876208999
2004,M,내국인,ST-1219,ST-666,14,14,872,875,16,37.493401,126.874329,486.2451337621105,37.495285,126.872162,203.2509876208999
1950,M,내국인,ST-1219,ST-666,12,12,725,729,16,37.493401,126.874329,486.2451337621105,37.495285,126.872162,203.2509876208999
1996,\N,내국인,ST-1219,ST-666,11,11,670,673,16,37.493401,126.874329,486.2451337621105,37.495285,126.872162,203.2509876208999
1986,M,내국인,ST-1219,ST-666,16,16,991,994,16,37.493401,126.874329,486.2451337621105,37.495285,126.872162,203.2509876208999
1998,\N,내국인,ST-620,ST-666,15,15,935,945,16,37.482288,126.877769,432.78282820859954,37.495285,126.872162,203.2509876208999
1955,M,내국인,ST-665,ST-666,6,6,413,419,16,37.489632,126.876259,926.7311583139284,37.495285,126.872162,203.2509876208999
1991,\N,내국인,ST-665,ST-666,8,8,514,519,16,37.489632,126.876259,926.7311583139284,37.495285,126.872162,203.2509876208999
1981,M,내국인,ST-665,ST-666,10,10,602,608,16,37.489632,126.876259,926.7311583139284,37.495285,126.872162,203.2509876208999
1986,M,내국인,ST-665,ST-666,20,20,1249,1255,16,37.489632,126.876259,926.7311583139284,37.495285,126.872162,203.2509876208999
2006,M,내국인,ST-665,ST-666,16,16,984,989,16,37.489632,126.876259,926.7311583139284,37.495285,126.872162,203.2509876208999
1969,M,내국인,ST-665,ST-666,0,1,58,63,16,37.489632,126.876259,926.7311583139284,37.495285,126.872162,203.2509876208999
1995,M,내국인,ST-665,ST-666,7,7,460,464,16,37.489632,126.876259,926.7311583139284,37.495285,126.872162,203.2509876208999
1974,F,내국인,ST-665,ST-666,23,0,1434,8,16,37.489632,126.876259,926.7311583139284,37.495285,126.872162,203.2509876208999
1981,M,내국인,ST-665,ST-666,16,17,1015,1023,16,37.489632,126.876259,926.7311583139284,37.495285,126.872162,203.2509876208999
1960,M,내국인,ST-665,ST-666,3,3,212,217,16,37.489632,126.876259,926.7311583139284,37.495285,126.872162,203.2509876208999
1979,M,내국인,ST-3225,ST-666,8,8,531,536,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1996,F,내국인,ST-3225,ST-666,18,18,1123,1127,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1996,\N,내국인,ST-3225,ST-666,8,8,528,531,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1993,M,내국인,ST-3225,ST-666,18,18,1082,1086,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1985,M,내국인,ST-3225,ST-666,18,18,1130,1134,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1971,M,내국인,ST-3225,ST-666,10,10,641,644,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1996,\N,내국인,ST-3225,ST-666,18,18,1128,1132,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1969,M,내국인,ST-3225,ST-666,9,9,565,568,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1972,M,내국인,ST-3225,ST-666,18,18,1131,1133,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1977,M,내국인,ST-3225,ST-666,8,8,529,534,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1994,\N,내국인,ST-3225,ST-666,18,18,1121,1124,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1988,M,내국인,ST-3225,ST-666,18,18,1124,1127,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1972,M,내국인,ST-3225,ST-666,18,18,1129,1134,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1992,M,내국인,ST-3225,ST-666,8,8,531,534,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1993,M,내국인,ST-3225,ST-666,18,18,1082,1085,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1993,\N,내국인,ST-3225,ST-666,18,18,1087,1092,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1991,\N,내국인,ST-3225,ST-666,18,18,1135,1139,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1966,M,내국인,ST-3225,ST-666,17,17,1022,1026,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1998,F,내국인,ST-3225,ST-666,18,18,1082,1085,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1991,F,내국인,ST-3225,ST-666,8,8,531,537,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1998,M,내국인,ST-3225,ST-666,12,12,734,738,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1966,M,내국인,ST-3225,ST-666,17,17,1021,1024,16,37.497082,126.877884,628.0996845938445,37.495285,126.872162,203.2509876208999
1982,M,내국인,ST-9,ST-18,8,8,527,532,17,37.55751,126.918503,466.79850120525873,37.557438,126.923821,72.61068541794177
1995,M,내국인,ST-9,ST-18,15,15,913,917,17,37.55751,126.918503,466.79850120525873,37.557438,126.923821,72.61068541794177
1999,\N,내국인,ST-9,ST-18,17,17,1029,1035,17,37.55751,126.918503,466.79850120525873,37.557438,126.923821,72.61068541794177
1998,\N,내국인,ST-9,ST-18,12,12,742,747,17,37.55751,126.918503,466.79850120525873,37.557438,126.923821,72.61068541794177
1987,\N,내국인,ST-9,ST-18,18,19,1138,1144,17,37.55751,126.918503,466.79850120525873,37.557438,126.923821,72.61068541794177
1992,M,내국인,ST-9,ST-18,6,6,409,412,17,37.55751,126.918503,466.79850120525873,37.557438,126.923821,72.61068541794177
1993,F,내국인,ST-9,ST-18,8,8,489,493,17,37.55751,126.918503,466.79850120525873,37.557438,126.923821,72.61068541794177
2004,F,내국인,ST-9,ST-18,11,11,685,691,17,37.55751,126.918503,466.79850120525873,37.557438,126.923821,72.61068541794177
1989,M,내국인,ST-9,ST-18,16,16,963,967,17,37.55751,126.918503,466.79850120525873,37.557438,126.923821,72.61068541794177
1967,M,내국인,ST-232,ST-18,9,9,565,572,17,37.568775,126.915298,35.67028993092701,37.557438,126.923821,72.61068541794177
1997,\N,내국인,ST-232,ST-18,8,8,507,512,17,37.568775,126.915298,35.67028993092701,37.557438,126.923821,72.61068541794177
2002,F,내국인,ST-232,ST-18,7,7,453,460,17,37.568775,126.915298,35.67028993092701,37.557438,126.923821,72.61068541794177
1999,,내국인,ST-232,ST-18,7,8,475,484,17,37.568775,126.915298,35.67028993092701,37.557438,126.923821,72.61068541794177
2002,M,내국인,ST-232,ST-18,8,8,514,521,17,37.568775,126.915298,35.67028993092701,37.557438,126.923821,72.61068541794177
1979,\N,내국인,ST-232,ST-18,8,8,500,507,17,37.568775,126.915298,35.67028993092701,37.557438,126.923821,72.61068541794177
1956,M,내국인,ST-232,ST-18,7,7,450,459,17,37.568775,126.915298,35.67028993092701,37.557438,126.923821,72.61068541794177
1995,\N,내국인,ST-2168,ST-18,9,9,572,580,17,37.558296,126.925385,135.78813560692066,37.557438,126.923821,72.61068541794177
1995,\N,내국인,ST-2168,ST-18,9,9,572,580,17,37.558296,126.925385,135.78813560692066,37.557438,126.923821,72.61068541794177
1984,F,내국인,ST-2168,ST-18,8,8,499,500,17,37.558296,126.925385,135.78813560692066,37.557438,126.923821,72.61068541794177
1984,F,내국인,ST-2168,ST-18,8,8,499,500,17,37.558296,126.925385,135.78813560692066,37.557438,126.923821,72.61068541794177
1984,F,내국인,ST-2168,ST-18,8,8,497,498,17,37.558296,126.925385,135.78813560692066,37.557438,126.923821,72.61068541794177
1984,F,내국인,ST-2168,ST-18,8,8,497,498,17,37.558296,126.925385,135.78813560692066,37.557438,126.923821,72.61068541794177
1990,\N,내국인,ST-223,ST-18,8,9,528,540,17,37.573818,126.919235,677.640663141156,37.557438,126.923821,72.61068541794177
1973,\N,내국인,ST-223,ST-18,7,7,442,457,17,37.573818,126.919235,677.640663141156,37.557438,126.923821,72.61068541794177
1989,F,내국인,ST-223,ST-18,7,7,446,457,17,37.573818,126.919235,677.640663141156,37.557438,126.923821,72.61068541794177
0000,F,내국인,ST-223,ST-18,15,15,932,958,17,37.573818,126.919235,677.640663141156,37.557438,126.923821,72.61068541794177
2003,M,내국인,ST-223,ST-18,9,9,565,578,17,37.573818,126.919235,677.640663141156,37.557438,126.923821,72.61068541794177
\N,M,내국인,ST-2979,ST-18,20,20,1202,1209,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
1992,F,내국인,ST-2979,ST-18,6,6,387,393,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
1993,\N,내국인,ST-2979,ST-18,15,15,941,945,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
1984,M,내국인,ST-2979,ST-18,18,18,1098,1102,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
1990,M,내국인,ST-2979,ST-18,10,10,653,656,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
1982,M,내국인,ST-2979,ST-18,9,9,583,588,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
1988,M,내국인,ST-2979,ST-18,17,17,1032,1037,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
1999,F,내국인,ST-2979,ST-18,23,23,1403,1409,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
1995,\N,내국인,ST-2979,ST-18,16,16,982,987,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
1973,F,내국인,ST-2979,ST-18,9,9,550,554,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
1987,,내국인,ST-2979,ST-18,9,9,572,577,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
1988,\N,내국인,ST-2979,ST-18,14,14,858,863,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
1991,\N,내국인,ST-2979,ST-18,7,7,438,443,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
1997,M,내국인,ST-2979,ST-18,8,8,487,491,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
1982,M,내국인,ST-2979,ST-18,14,14,879,883,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
1995,F,내국인,ST-2979,ST-18,18,18,1092,1097,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
2004,F,내국인,ST-2979,ST-18,9,9,559,565,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
2003,F,내국인,ST-2979,ST-18,9,9,582,585,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
1996,F,내국인,ST-2979,ST-18,8,8,507,511,17,37.563038,126.921433,722.0052501339442,37.557438,126.923821,72.61068541794177
1992,F,내국인,ST-18,ST-18,19,20,1199,1201,17,37.557438,126.923821,72.61068541794177,37.557438,126.923821,72.61068541794177
1996,F,내국인,ST-18,ST-18,21,21,1294,1294,17,37.557438,126.923821,72.61068541794177,37.557438,126.923821,72.61068541794177
2001,M,내국인,ST-18,ST-18,17,17,1038,1059,17,37.557438,126.923821,72.61068541794177,37.557438,126.923821,72.61068541794177
1984,\N,내국인,ST-18,ST-18,17,17,1073,1073,17,37.557438,126.923821,72.61068541794177,37.557438,126.923821,72.61068541794177
1996,F,내국인,ST-18,ST-18,13,13,790,793,17,37.557438,126.923821,72.61068541794177,37.557438,126.923821,72.61068541794177
1998,F,내국인,ST-18,ST-18,21,21,1268,1269,17,37.557438,126.923821,72.61068541794177,37.557438,126.923821,72.61068541794177
2004,F,내국인,ST-18,ST-18,19,19,1159,1176,17,37.557438,126.923821,72.61068541794177,37.557438,126.923821,72.61068541794177
1953,F,내국인,ST-18,ST-18,9,9,579,580,17,37.557438,126.923821,72.61068541794177,37.557438,126.923821,72.61068541794177
1975,M,내국인,ST-18,ST-18,10,10,623,635,17,37.557438,126.923821,72.61068541794177,37.557438,126.923821,72.61068541794177
1994,M,내국인,ST-2167,ST-18,14,14,868,872,17,37.55584,126.920433,307.9890984189481,37.557438,126.923821,72.61068541794177
1998,M,내국인,ST-341,ST-18,8,8,522,526,17,37.565388,126.919327,483.42946306911375,37.557438,126.923821,72.61068541794177
