rent_datetime_30min,origin_station_id,desti_station_id,count
2023-02-13 08:30:00,ST-2107,ST-1137,3
2023-02-13 08:30:00,ST-611,ST-1125,3
2023-02-13 12:00:00,ST-914,ST-610,3
2023-02-13 14:30:00,ST-2107,ST-2107,3
2023-02-13 15:30:00,ST-2085,ST-2701,3
2023-02-13 16:30:00,ST-1425,ST-2070,3
2023-02-13 17:00:00,ST-867,ST-867,3
2023-02-13 18:00:00,ST-1125,ST-2709,4
2023-02-13 19:30:00,ST-1461,ST-3050,3
2023-02-13 20:00:00,ST-868,ST-612,3
2023-02-13 22:30:00,ST-2549,ST-2549,3
2023-02-14 00:00:00,ST-2116,ST-1137,3
2023-02-14 01:30:00,ST-1118,ST-3060,3
2023-02-14 07:30:00,ST-2068,ST-2896,3
2023-02-14 07:30:00,ST-2107,ST-1137,5
2023-02-14 08:30:00,ST-1123,ST-2896,3
2023-02-14 09:30:00,ST-2097,ST-1137,3
2023-02-14 13:30:00,ST-2718,ST-3116,3
2023-02-14 14:30:00,ST-1136,ST-1136,3
2023-02-14 16:30:00,ST-1641,ST-2967,3
2023-02-14 17:00:00,ST-1281,ST-611,3
2023-02-14 17:00:00,ST-605,ST-1123,3
2023-02-14 18:00:00,ST-1124,ST-1124,3
2023-02-14 18:30:00,ST-1279,ST-3176,3
2023-02-14 19:00:00,ST-1285,ST-2716,3
2023-02-14 20:30:00,ST-1137,ST-2107,3
2023-02-14 21:30:00,ST-2699,ST-1473,3
2023-02-14 22:00:00,ST-1119,ST-1121,4
2023-02-14 22:00:00,ST-1137,ST-2107,4
2023-02-14 22:00:00,ST-1474,ST-1474,3
2023-02-15 01:30:00,ST-2085,ST-3167,3
2023-02-15 02:00:00,ST-3167,ST-2087,3
2023-02-15 04:00:00,ST-1124,ST-1124,3
2023-02-15 07:00:00,ST-2107,ST-1137,3
2023-02-15 07:30:00,ST-1284,ST-2087,4
2023-02-15 07:30:00,ST-2107,ST-1137,5
2023-02-15 07:30:00,ST-2716,ST-1285,5
2023-02-15 07:30:00,ST-2835,ST-2087,3
2023-02-15 08:30:00,ST-1639,ST-1125,3
2023-02-15 08:30:00,ST-2719,ST-3149,3
2023-02-15 09:00:00,ST-1123,ST-735,3
2023-02-15 12:30:00,ST-606,ST-2701,3
2023-02-15 16:30:00,ST-2701,ST-606,3
2023-02-15 17:00:00,ST-1425,ST-1121,3
2023-02-15 17:30:00,ST-1121,ST-3015,3
2023-02-15 17:30:00,ST-606,ST-735,3
2023-02-15 18:00:00,ST-1125,ST-1125,4
2023-02-15 18:00:00,ST-2754,ST-611,3
2023-02-15 19:30:00,ST-1125,ST-1125,3
2023-02-15 19:30:00,ST-2719,ST-2719,4
2023-02-15 21:00:00,ST-1278,ST-1278,3
2023-02-15 21:30:00,ST-2791,ST-2861,3
2023-02-15 22:00:00,ST-2085,ST-3015,3
2023-02-15 22:00:00,ST-658,ST-658,3
2023-02-16 07:00:00,ST-2107,ST-1137,4
2023-02-16 07:00:00,ST-2716,ST-2726,3
2023-02-16 07:30:00,ST-2067,ST-2896,3
2023-02-16 07:30:00,ST-2107,ST-1137,3
2023-02-16 07:30:00,ST-2716,ST-1285,3
2023-02-16 07:30:00,ST-2718,ST-2792,3
2023-02-16 08:00:00,ST-735,ST-604,3
2023-02-16 08:00:00,ST-964,ST-603,5
2023-02-16 09:30:00,ST-2097,ST-1137,3
2023-02-16 16:30:00,ST-2719,ST-914,3
2023-02-16 17:30:00,ST-2792,ST-2792,3
2023-02-16 18:00:00,ST-2703,ST-605,3
2023-02-16 19:00:00,ST-1285,ST-2716,3
2023-02-16 19:00:00,ST-1291,ST-2063,3
2023-02-16 19:00:00,ST-3015,ST-606,3
2023-02-16 19:00:00,ST-603,ST-603,3
2023-02-16 22:00:00,ST-1282,ST-606,3
2023-02-17 00:00:00,ST-914,ST-2070,4
2023-02-17 07:00:00,ST-2718,ST-2792,3
2023-02-17 07:30:00,ST-2088,ST-2726,3
2023-02-17 07:30:00,ST-2107,ST-1137,6
2023-02-17 07:30:00,ST-2835,ST-2087,3
2023-02-17 07:30:00,ST-3110,ST-2087,3
2023-02-17 08:00:00,ST-2079,ST-1639,4
2023-02-17 12:30:00,ST-2107,ST-1137,3
2023-02-17 14:00:00,ST-611,ST-914,3
2023-02-17 16:00:00,ST-1476,ST-1476,3
2023-02-17 16:30:00,ST-2721,ST-1132,6
2023-02-17 17:00:00,ST-603,ST-603,3
2023-02-17 17:30:00,ST-1121,ST-2717,3
2023-02-17 17:30:00,ST-2094,ST-1641,3
2023-02-17 17:30:00,ST-611,ST-2085,3
2023-02-17 18:30:00,ST-1121,ST-2086,3
2023-02-17 19:00:00,ST-2709,ST-1121,4
2023-02-17 19:30:00,ST-1641,ST-3172,3
2023-02-17 20:30:00,ST-1641,ST-2709,3
2023-02-17 20:30:00,ST-611,ST-605,3
2023-02-17 21:00:00,ST-604,ST-866,3
2023-02-17 22:00:00,ST-1282,ST-606,3
2023-02-20 05:00:00,ST-2716,ST-1470,3
2023-02-20 07:00:00,ST-2107,ST-1137,3
2023-02-20 07:00:00,ST-2729,ST-2087,3
2023-02-20 07:30:00,ST-2107,ST-1137,3
2023-02-20 07:30:00,ST-2698,ST-1640,3
2023-02-20 07:30:00,ST-2718,ST-2792,3
2023-02-20 08:00:00,ST-1121,ST-1394,3
2023-02-20 08:00:00,ST-2079,ST-1639,3
2023-02-20 09:30:00,ST-2081,ST-2080,4
2023-02-20 09:30:00,ST-2097,ST-1137,3
2023-02-20 10:30:00,ST-603,ST-1474,3
